FL_DATE,state,latitude,longitude,temperature
2022-07-29,Alaska,63.588753,-154.493062,11.41
2022-07-29,Washington,47.751074,-120.740139,29.05
2022-07-29,Maine,45.253783,-69.445469,22.89
2022-07-29,Arizona,34.048928,-111.093731,21.18
2022-07-29,Idaho,44.068202,-114.742041,16.3
2022-07-29,Kentucky,37.839333,-84.270018,24.36
2022-07-29,Kansas,39.011902,-98.484246,22.91
2022-07-29,Mississippi,32.354668,-89.398528,27.7
2022-07-29,Arkansas,35.20105,-91.831833,27.11
2022-07-29,Iowa,41.878003,-93.097702,20.45
2022-07-29,Connecticut,41.603221,-73.087749,24.62
2022-07-29,Maryland,39.045755,-76.641271,25.0
2022-07-29,South Carolina,33.836081,-81.163725,29.31
2022-07-29,West Virginia,38.597626,-80.454903,21.23
2022-07-29,Oregon,43.804133,-120.554201,29.48
2022-07-29,Indiana,40.551217,-85.602364,22.41
2022-07-29,Minnesota,46.729553,-94.6859,17.84
2022-07-29,Utah,39.32098,-111.093731,17.8
2022-07-30,Georgia,32.157435,-82.907123,30.23
2022-07-30,North Carolina,35.759573,-79.0193,28.13
2022-07-30,Texas,31.968599,-99.901813,32.5
2022-07-30,Florida,27.664827,-81.515754,29.31
2022-07-30,Colorado,39.550051,-105.782067,9.37
2022-07-30,Massachusetts,42.407211,-71.382437,26.37
2022-07-30,Arizona,34.048928,-111.093731,22.26
2022-07-30,Maryland,39.045755,-76.641271,24.92
2022-07-30,Pennsylvania,41.203322,-77.194525,23.52
2022-07-30,New Jersey,40.058324,-74.405661,26.84
2022-07-30,Missouri,37.964253,-91.831833,22.45
2022-07-30,California,36.778261,-119.417932,33.01
2022-07-30,Virginia,37.431573,-78.656894,26.29
2022-07-30,Kentucky,37.839333,-84.270018,22.08
2022-07-30,Illinois,40.633125,-89.398528,21.59
2022-07-30,South Carolina,33.836081,-81.163725,28.55
2022-07-30,Minnesota,46.729553,-94.6859,20.92
2022-07-30,Tennessee,35.517491,-86.580447,25.15
2022-07-30,Arkansas,35.20105,-91.831833,25.97
2022-07-30,Michigan,44.314844,-85.602364,19.11
2022-07-30,Iowa,41.878003,-93.097702,20.97
2022-07-30,Nevada,38.80261,-116.419389,25.78
2022-07-30,Indiana,40.551217,-85.602364,21.38
2022-07-30,Wisconsin,43.78444,-88.787868,20.51
2022-07-30,Wyoming,43.075968,-107.290284,24.09
2022-07-30,Washington,47.751074,-120.740139,28.02
2022-07-30,New York,43.299428,-74.217933,19.26
2022-07-30,South Dakota,43.969515,-99.901813,26.36
2022-07-30,Oklahoma,35.007752,-97.092877,26.24
2022-07-30,Louisiana,31.244823,-92.145024,27.9
2022-07-30,New Mexico,34.97273,-105.032363,22.33
2022-07-30,Alaska,63.588753,-154.493062,14.08
2022-07-30,Ohio,40.417287,-82.907123,20.37
2022-07-30,Alabama,32.318231,-86.902298,27.7
2022-07-30,Nebraska,41.492537,-99.901813,21.09
2022-07-30,Rhode Island,41.580095,-71.477429,26.0
2022-07-30,Vermont,44.558803,-72.577841,19.28
2022-07-30,West Virginia,38.597626,-80.454903,20.1
2022-07-30,Utah,39.32098,-111.093731,18.1
2022-07-30,Mississippi,32.354668,-89.398528,25.23
2022-07-30,Idaho,44.068202,-114.742041,16.31
2022-07-30,Oregon,43.804133,-120.554201,29.82
2022-07-30,Montana,46.879682,-110.362566,22.5
2022-07-30,Hawaii,19.898682,-155.665857,20.0
2022-07-31,Virginia,37.431573,-78.656894,22.82
2022-07-31,Mississippi,32.354668,-89.398528,26.72
2022-07-31,North Carolina,35.759573,-79.0193,26.63
2022-07-31,Texas,31.968599,-99.901813,33.15
2022-07-31,New Jersey,40.058324,-74.405661,25.24
2022-07-31,Maryland,39.045755,-76.641271,24.16
2022-07-31,Arizona,34.048928,-111.093731,22.2
2022-07-31,Tennessee,35.517491,-86.580447,24.74
2022-07-31,Nevada,38.80261,-116.419389,25.06
2022-07-31,Florida,27.664827,-81.515754,29.18
2022-07-31,New Hampshire,43.193852,-71.572395,23.15
2022-07-31,Pennsylvania,41.203322,-77.194525,23.03
2022-07-31,New York,43.299428,-74.217933,19.95
2022-07-31,Illinois,40.633125,-89.398528,22.04
2022-07-31,Indiana,40.551217,-85.602364,23.29
2022-07-31,California,36.778261,-119.417932,33.41
2022-07-31,Washington,47.751074,-120.740139,26.85
2022-07-31,Wyoming,43.075968,-107.290284,24.92
2022-07-31,Minnesota,46.729553,-94.6859,22.75
2022-07-31,Kentucky,37.839333,-84.270018,22.3
2022-07-31,Missouri,37.964253,-91.831833,22.52
2022-07-31,South Carolina,33.836081,-81.163725,28.22
2022-07-31,Georgia,32.157435,-82.907123,29.9
2022-07-31,Louisiana,31.244823,-92.145024,29.07
2022-07-31,Ohio,40.417287,-82.907123,21.27
2022-07-31,Iowa,41.878003,-93.097702,23.5
2022-07-31,Wisconsin,43.78444,-88.787868,22.15
2022-07-31,New Mexico,34.97273,-105.032363,24.12
2022-07-31,Oregon,43.804133,-120.554201,30.33
2022-07-31,Montana,46.879682,-110.362566,22.76
2022-07-31,Utah,39.32098,-111.093731,18.48
2022-07-31,Colorado,39.550051,-105.782067,9.88
2022-07-31,Idaho,44.068202,-114.742041,18.16
2022-07-31,Oklahoma,35.007752,-97.092877,27.83
2023-03-01,Arizona,34.048928,-111.093731,1.06
2023-03-01,California,36.778261,-119.417932,5.7
2023-03-01,Texas,31.968599,-99.901813,17.6
2023-03-01,Missouri,37.964253,-91.831833,12.46
2023-03-01,Nevada,38.80261,-116.419389,-5.63
2023-03-01,New Mexico,34.97273,-105.032363,7.33
2023-03-01,Alaska,63.588753,-154.493062,-9.42
2023-03-01,Washington,47.751074,-120.740139,-4.03
2023-03-01,Hawaii,19.898682,-155.665857,16.35
2023-03-01,Massachusetts,42.407211,-71.382437,0.23
2023-03-01,North Dakota,47.551493,-101.002012,-11.3
2023-03-01,Tennessee,35.517491,-86.580447,17.25
2023-03-01,Utah,39.32098,-111.093731,-8.66
2023-03-01,Wisconsin,43.78444,-88.787868,2.38
2023-03-01,Oregon,43.804133,-120.554201,-5.13
2023-03-01,Arkansas,35.20105,-91.831833,16.89
2023-03-01,Alabama,32.318231,-86.902298,22.18
2023-03-01,Colorado,39.550051,-105.782067,-15.0
2023-03-01,Pennsylvania,41.203322,-77.194525,2.05
2023-03-01,Illinois,40.633125,-89.398528,6.66
2023-03-01,Kentucky,37.839333,-84.270018,14.08
2023-03-01,Indiana,40.551217,-85.602364,9.15
2023-03-01,Ohio,40.417287,-82.907123,7.95
2023-03-01,North Carolina,35.759573,-79.0193,15.19
2023-03-01,Montana,46.879682,-110.362566,-9.18
2023-03-01,Idaho,44.068202,-114.742041,-10.63
2023-03-01,Minnesota,46.729553,-94.6859,-6.02
2023-03-01,New York,43.299428,-74.217933,-2.79
2023-03-01,Wyoming,43.075968,-107.290284,-9.86
2023-03-01,Michigan,44.314844,-85.602364,-0.08
2023-03-01,Oklahoma,35.007752,-97.092877,14.35
2023-03-01,Maine,45.253783,-69.445469,-3.77
2023-03-02,Texas,31.968599,-99.901813,19.02
2023-03-02,Arizona,34.048928,-111.093731,-0.58
2023-03-02,Virginia,37.431573,-78.656894,13.88
2023-03-02,Tennessee,35.517491,-86.580447,16.05
2023-03-02,Maryland,39.045755,-76.641271,10.83
2023-03-02,Alabama,32.318231,-86.902298,22.03
2023-03-02,Colorado,39.550051,-105.782067,-13.35
2023-03-02,Florida,27.664827,-81.515754,23.79
2023-03-02,Massachusetts,42.407211,-71.382437,3.03
2023-03-02,North Carolina,35.759573,-79.0193,16.22
2023-03-02,California,36.778261,-119.417932,5.39
2023-03-02,Missouri,37.964253,-91.831833,7.48
2023-03-02,Nevada,38.80261,-116.419389,-10.35
2023-03-02,Washington,47.751074,-120.740139,0.27
2023-03-02,Alaska,63.588753,-154.493062,-11.12
2023-03-02,Hawaii,19.898682,-155.665857,16.14
2023-03-02,Georgia,32.157435,-82.907123,22.25
2023-03-02,New York,43.299428,-74.217933,0.84
2023-03-02,North Dakota,47.551493,-101.002012,-13.65
2023-03-02,Arkansas,35.20105,-91.831833,15.4
2023-03-02,South Carolina,33.836081,-81.163725,20.45
2023-03-02,Mississippi,32.354668,-89.398528,22.04
2023-03-02,Illinois,40.633125,-89.398528,3.92
2023-03-02,Louisiana,31.244823,-92.145024,23.31
2023-03-02,Utah,39.32098,-111.093731,-9.13
2023-03-02,Oklahoma,35.007752,-97.092877,11.42
2023-03-02,New Jersey,40.058324,-74.405661,8.36
2023-03-03,Michigan,44.314844,-85.602364,-2.25
2023-03-03,North Carolina,35.759573,-79.0193,16.45
2023-03-03,Kentucky,37.839333,-84.270018,11.69
2023-03-03,Indiana,40.551217,-85.602364,2.85
2023-03-03,Alabama,32.318231,-86.902298,21.6
2023-03-03,Georgia,32.157435,-82.907123,20.85
2023-03-03,South Carolina,33.836081,-81.163725,20.7
2023-03-03,New York,43.299428,-74.217933,-2.63
2023-03-03,Mississippi,32.354668,-89.398528,21.18
2023-03-03,Florida,27.664827,-81.515754,24.95
2023-03-03,New Jersey,40.058324,-74.405661,4.3
2023-03-03,Virginia,37.431573,-78.656894,9.86
2023-03-03,Wyoming,43.075968,-107.290284,-6.35
2023-03-03,Tennessee,35.517491,-86.580447,17.0
2023-03-03,Texas,31.968599,-99.901813,12.1
2023-03-03,Arizona,34.048928,-111.093731,-2.05
2023-03-03,California,36.778261,-119.417932,7.2
2023-03-03,Oregon,43.804133,-120.554201,-2.47
2023-03-03,Massachusetts,42.407211,-71.382437,2.09
2023-03-03,Minnesota,46.729553,-94.6859,-4.58
2023-03-03,Pennsylvania,41.203322,-77.194525,2.4
2023-03-03,Montana,46.879682,-110.362566,-4.83
2023-03-03,Connecticut,41.603221,-73.087749,1.77
2023-03-03,Arkansas,35.20105,-91.831833,13.09
2023-03-03,Louisiana,31.244823,-92.145024,20.77
2023-03-03,Missouri,37.964253,-91.831833,5.74
2023-03-03,Ohio,40.417287,-82.907123,3.75
2023-03-03,Colorado,39.550051,-105.782067,-11.97
2023-03-03,West Virginia,38.597626,-80.454903,6.48
2023-03-03,Wisconsin,43.78444,-88.787868,-0.85
2023-03-03,Illinois,40.633125,-89.398528,2.06
2023-03-03,Nevada,38.80261,-116.419389,-5.03
2023-03-03,Maryland,39.045755,-76.641271,6.47
2023-03-04,Maine,45.253783,-69.445469,-6.19
2023-03-04,New York,43.299428,-74.217933,-1.18
2023-03-04,Massachusetts,42.407211,-71.382437,1.08
2023-03-04,Connecticut,41.603221,-73.087749,1.25
2023-03-04,Nevada,38.80261,-116.419389,-5.03
2023-03-04,Wyoming,43.075968,-107.290284,-9.61
2023-03-04,Pennsylvania,41.203322,-77.194525,3.57
2023-03-04,Florida,27.664827,-81.515754,26.1
2023-03-04,Colorado,39.550051,-105.782067,-12.15
2023-03-04,Washington,47.751074,-120.740139,-1.46
2023-03-04,Montana,46.879682,-110.362566,-7.55
2023-03-04,California,36.778261,-119.417932,8.72
2023-03-04,Georgia,32.157435,-82.907123,20.76
2023-03-04,Michigan,44.314844,-85.602364,-0.74
2023-03-04,Texas,31.968599,-99.901813,13.56
2023-03-04,Arizona,34.048928,-111.093731,0.72
2023-03-04,Rhode Island,41.580095,-71.477429,2.17
2023-03-04,Kentucky,37.839333,-84.270018,8.29
2023-03-04,Hawaii,19.898682,-155.665857,14.92
2023-03-04,Illinois,40.633125,-89.398528,2.76
2023-03-04,Arkansas,35.20105,-91.831833,10.99
2023-03-04,New Hampshire,43.193852,-71.572395,0.15
2023-03-04,Indiana,40.551217,-85.602364,2.82
2023-03-04,Louisiana,31.244823,-92.145024,14.57
2023-03-04,Wisconsin,43.78444,-88.787868,0.38
2023-03-04,Utah,39.32098,-111.093731,-8.78
2023-03-04,Virginia,37.431573,-78.656894,10.57
2023-03-04,New Jersey,40.058324,-74.405661,9.15
2023-03-04,Maryland,39.045755,-76.641271,9.31
2023-03-05,Nevada,38.80261,-116.419389,-8.39
2023-03-05,Wisconsin,43.78444,-88.787868,1.53
2023-03-05,Texas,31.968599,-99.901813,17.3
2023-03-05,Alaska,63.588753,-154.493062,-10.0
2023-03-05,Washington,47.751074,-120.740139,-0.28
2023-03-05,Wyoming,43.075968,-107.290284,-6.37
2023-03-05,Minnesota,46.729553,-94.6859,-3.25
2023-03-05,Rhode Island,41.580095,-71.477429,2.61
2023-03-05,Utah,39.32098,-111.093731,-8.2
2023-03-05,California,36.778261,-119.417932,7.88
2023-03-05,South Dakota,43.969515,-99.901813,1.4
2023-03-05,North Carolina,35.759573,-79.0193,12.17
2023-03-05,Louisiana,31.244823,-92.145024,15.73
2023-03-05,Montana,46.879682,-110.362566,-7.91
2023-03-05,Oregon,43.804133,-120.554201,-3.89
2023-03-05,Florida,27.664827,-81.515754,25.15
2023-03-05,Virginia,37.431573,-78.656894,9.24
2023-03-05,Colorado,39.550051,-105.782067,-8.19
2023-03-05,New Jersey,40.058324,-74.405661,5.84
2023-03-05,North Dakota,47.551493,-101.002012,-8.13
2023-03-05,Idaho,44.068202,-114.742041,-10.04
2023-03-05,South Carolina,33.836081,-81.163725,14.42
2023-03-05,Georgia,32.157435,-82.907123,17.47
2023-03-05,New York,43.299428,-74.217933,-0.18
2023-03-05,Illinois,40.633125,-89.398528,5.29
2023-03-05,Vermont,44.558803,-72.577841,-0.74
2023-03-05,Maine,45.253783,-69.445469,-0.92
2023-03-06,Nevada,38.80261,-116.419389,-7.18
2023-03-06,Wisconsin,43.78444,-88.787868,2.47
2023-03-06,South Dakota,43.969515,-99.901813,-1.72
2023-03-06,Florida,27.664827,-81.515754,24.33
2023-03-06,U.S. Virgin Islands,8.3358,64.8963,27.3
2023-03-06,Massachusetts,42.407211,-71.382437,2.54
2023-03-06,Hawaii,19.898682,-155.665857,15.36
2023-03-06,Georgia,32.157435,-82.907123,18.92
2023-03-06,Michigan,44.314844,-85.602364,-0.26
2023-03-06,Minnesota,46.729553,-94.6859,-2.11
2023-03-06,Kentucky,37.839333,-84.270018,12.3
2023-03-06,Montana,46.879682,-110.362566,-8.11
2023-03-06,North Carolina,35.759573,-79.0193,12.98
2023-03-06,Colorado,39.550051,-105.782067,-7.33
2023-03-06,Tennessee,35.517491,-86.580447,15.29
2023-03-06,Arizona,34.048928,-111.093731,5.26
2023-03-06,Illinois,40.633125,-89.398528,12.22
2023-03-06,North Dakota,47.551493,-101.002012,-11.08
2023-03-06,Virginia,37.431573,-78.656894,9.69
2023-03-06,New Jersey,40.058324,-74.405661,5.92
2023-03-06,Idaho,44.068202,-114.742041,-11.74
2023-03-06,Missouri,37.964253,-91.831833,16.13
2023-03-06,Washington,47.751074,-120.740139,-0.43
2023-03-06,Ohio,40.417287,-82.907123,7.27
2023-03-06,Louisiana,31.244823,-92.145024,18.95
2023-03-06,New York,43.299428,-74.217933,0.23
2023-03-06,Utah,39.32098,-111.093731,-7.71
2023-03-06,Oklahoma,35.007752,-97.092877,17.82
2023-03-06,California,36.778261,-119.417932,7.22
2023-03-07,New York,43.299428,-74.217933,-4.32
2023-03-07,Missouri,37.964253,-91.831833,7.97
2023-03-07,New Jersey,40.058324,-74.405661,4.9
2023-03-07,Texas,31.968599,-99.901813,20.85
2023-03-07,Virginia,37.431573,-78.656894,13.66
2023-03-07,California,36.778261,-119.417932,8.62
2023-03-07,Idaho,44.068202,-114.742041,-13.57
2023-03-07,North Carolina,35.759573,-79.0193,17.11
2023-03-07,Hawaii,19.898682,-155.665857,17.47
2023-03-07,Massachusetts,42.407211,-71.382437,-0.57
2023-03-07,Pennsylvania,41.203322,-77.194525,1.38
2023-03-07,Colorado,39.550051,-105.782067,-6.38
2023-03-07,North Dakota,47.551493,-101.002012,-16.35
2023-03-07,Minnesota,46.729553,-94.6859,-7.99
2023-03-07,South Dakota,43.969515,-99.901813,-6.91
2023-03-07,Washington,47.751074,-120.740139,-0.21
2023-03-07,Wisconsin,43.78444,-88.787868,0.73
2023-03-07,Iowa,41.878003,-93.097702,2.4
2023-03-07,Wyoming,43.075968,-107.290284,-10.31
2023-03-07,Indiana,40.551217,-85.602364,5.53
2023-03-07,Rhode Island,41.580095,-71.477429,2.59
2023-03-08,New York,43.299428,-74.217933,-4.92
2023-03-08,Arizona,34.048928,-111.093731,4.88
2023-03-08,California,36.778261,-119.417932,7.05
2023-03-08,Florida,27.664827,-81.515754,24.24
2023-03-08,Kentucky,37.839333,-84.270018,2.99
2023-03-08,Wyoming,43.075968,-107.290284,-12.03
2023-03-08,Nebraska,41.492537,-99.901813,-2.3
2023-03-08,Nevada,38.80261,-116.419389,-5.13
2023-03-08,Hawaii,19.898682,-155.665857,18.71
2023-03-08,Oregon,43.804133,-120.554201,-2.83
2023-03-08,North Dakota,47.551493,-101.002012,-12.5
2023-03-08,Arkansas,35.20105,-91.831833,11.35
2023-03-08,Ohio,40.417287,-82.907123,0.96
2023-03-08,Missouri,37.964253,-91.831833,6.73
2023-03-08,Washington,47.751074,-120.740139,-1.02
2023-03-08,Utah,39.32098,-111.093731,-7.14
2023-03-08,Montana,46.879682,-110.362566,-9.9
2023-03-08,Illinois,40.633125,-89.398528,4.62
2023-03-08,Colorado,39.550051,-105.782067,-8.92
2023-03-08,Texas,31.968599,-99.901813,14.33
2023-03-08,Louisiana,31.244823,-92.145024,22.38
2023-03-08,Tennessee,35.517491,-86.580447,10.64
2023-03-08,Pennsylvania,41.203322,-77.194525,0.24
2023-03-09,Georgia,32.157435,-82.907123,14.14
2023-03-09,Texas,31.968599,-99.901813,13.5
2023-03-09,Illinois,40.633125,-89.398528,4.35
2023-03-09,Wisconsin,43.78444,-88.787868,1.14
2023-03-09,Colorado,39.550051,-105.782067,-9.23
2023-03-09,California,36.778261,-119.417932,7.42
2023-03-09,Arkansas,35.20105,-91.831833,9.93
2023-03-09,Minnesota,46.729553,-94.6859,-1.95
2023-03-09,South Carolina,33.836081,-81.163725,13.15
2023-03-09,Florida,27.664827,-81.515754,22.46
2023-03-09,Washington,47.751074,-120.740139,-0.0
2023-03-09,Nevada,38.80261,-116.419389,-5.89
2023-03-09,Nebraska,41.492537,-99.901813,-3.0
2023-03-09,Michigan,44.314844,-85.602364,-1.79
2023-03-09,Indiana,40.551217,-85.602364,2.51
2023-03-09,Idaho,44.068202,-114.742041,-10.78
2023-03-09,Hawaii,19.898682,-155.665857,17.41
2023-03-09,Alabama,32.318231,-86.902298,18.32
2023-03-09,North Carolina,35.759573,-79.0193,9.43
2023-03-09,Louisiana,31.244823,-92.145024,21.33
2023-03-09,Tennessee,35.517491,-86.580447,11.37
2023-03-09,Missouri,37.964253,-91.831833,6.92
2023-03-09,Mississippi,32.354668,-89.398528,17.59
2023-03-09,West Virginia,38.597626,-80.454903,2.65
2023-03-09,Pennsylvania,41.203322,-77.194525,-0.04
2023-03-09,Ohio,40.417287,-82.907123,1.57
2023-03-09,South Dakota,43.969515,-99.901813,-4.99
2023-03-09,North Dakota,47.551493,-101.002012,-10.42
2023-03-09,Wyoming,43.075968,-107.290284,-8.76
2023-03-09,Arizona,34.048928,-111.093731,5.4
2023-03-09,Montana,46.879682,-110.362566,-10.8
2023-03-09,Virginia,37.431573,-78.656894,7.35
2023-03-10,Kentucky,37.839333,-84.270018,7.64
2023-03-10,Florida,27.664827,-81.515754,22.41
2023-03-10,New York,43.299428,-74.217933,-3.46
2023-03-10,Georgia,32.157435,-82.907123,15.38
2023-03-10,Nevada,38.80261,-116.419389,0.03
2023-03-10,Illinois,40.633125,-89.398528,1.62
2023-03-10,Arizona,34.048928,-111.093731,6.95
2023-03-10,Texas,31.968599,-99.901813,11.72
2023-03-10,Wyoming,43.075968,-107.290284,-3.65
2023-03-10,California,36.778261,-119.417932,12.41
2023-03-10,Michigan,44.314844,-85.602364,-1.93
2023-03-10,Washington,47.751074,-120.740139,0.69
2023-03-10,Pennsylvania,41.203322,-77.194525,-0.04
2023-03-10,Hawaii,19.898682,-155.665857,14.76
2023-03-10,Alaska,63.588753,-154.493062,-11.79
2023-03-10,Massachusetts,42.407211,-71.382437,1.53
2023-03-10,Wisconsin,43.78444,-88.787868,-1.51
2023-03-10,Utah,39.32098,-111.093731,-3.4
2023-03-10,Ohio,40.417287,-82.907123,3.26
2023-03-10,Montana,46.879682,-110.362566,-6.7
2023-03-10,Kansas,39.011902,-98.484246,1.23
2023-03-10,Oklahoma,35.007752,-97.092877,9.49
2023-03-10,Louisiana,31.244823,-92.145024,19.3
2023-03-10,Tennessee,35.517491,-86.580447,11.28
2023-03-10,Virginia,37.431573,-78.656894,7.58
2023-03-10,Nebraska,41.492537,-99.901813,-4.8
2023-03-10,Minnesota,46.729553,-94.6859,-3.12
2023-03-10,New Mexico,34.97273,-105.032363,11.99
2023-03-10,Oregon,43.804133,-120.554201,-1.56
2023-03-10,Idaho,44.068202,-114.742041,-6.64
2023-03-10,Maryland,39.045755,-76.641271,4.32
2023-03-10,North Dakota,47.551493,-101.002012,-7.83
2023-03-10,Colorado,39.550051,-105.782067,-7.62
2023-03-10,Missouri,37.964253,-91.831833,4.89
2023-03-11,Minnesota,46.729553,-94.6859,-5.38
2023-03-11,New York,43.299428,-74.217933,-0.24
2023-03-11,Iowa,41.878003,-93.097702,-0.86
2023-03-11,Texas,31.968599,-99.901813,20.26
2023-03-11,Illinois,40.633125,-89.398528,1.32
2023-03-11,California,36.778261,-119.417932,13.33
2023-03-11,Utah,39.32098,-111.093731,-0.98
2023-03-11,Alaska,63.588753,-154.493062,-12.03
2023-03-11,Nevada,38.80261,-116.419389,0.3
2023-03-11,Florida,27.664827,-81.515754,23.36
2023-03-11,Massachusetts,42.407211,-71.382437,2.28
2023-03-11,Kansas,39.011902,-98.484246,5.96
2023-03-11,Wyoming,43.075968,-107.290284,-2.83
2023-03-11,Ohio,40.417287,-82.907123,0.48
2023-03-11,South Dakota,43.969515,-99.901813,0.42
2023-03-11,Wisconsin,43.78444,-88.787868,-3.35
2023-03-11,Arizona,34.048928,-111.093731,9.28
2023-03-11,North Dakota,47.551493,-101.002012,-4.87
2023-03-11,Oregon,43.804133,-120.554201,-4.17
2023-03-11,Washington,47.751074,-120.740139,1.05
2023-03-11,Michigan,44.314844,-85.602364,-4.09
2023-03-11,Colorado,39.550051,-105.782067,-5.0
2023-03-11,Montana,46.879682,-110.362566,-8.42
2023-03-11,Virginia,37.431573,-78.656894,6.33
2023-03-12,Georgia,32.157435,-82.907123,15.7
2023-03-12,North Carolina,35.759573,-79.0193,4.55
2023-03-12,Illinois,40.633125,-89.398528,2.84
2023-03-12,California,36.778261,-119.417932,13.01
2023-03-12,Pennsylvania,41.203322,-77.194525,-1.11
2023-03-12,Florida,27.664827,-81.515754,22.72
2023-03-12,Wyoming,43.075968,-107.290284,-9.93
2023-03-12,Texas,31.968599,-99.901813,16.1
2023-03-12,Alabama,32.318231,-86.902298,18.15
2023-03-12,Washington,47.751074,-120.740139,-0.65
2023-03-12,Nevada,38.80261,-116.419389,1.23
2023-03-12,Kentucky,37.839333,-84.270018,3.85
2023-03-12,Minnesota,46.729553,-94.6859,-4.08
2023-03-12,Wisconsin,43.78444,-88.787868,-1.25
2023-03-12,New York,43.299428,-74.217933,-2.67
2023-03-12,North Dakota,47.551493,-101.002012,-9.07
2023-03-12,Oregon,43.804133,-120.554201,-1.37
2023-03-12,Virginia,37.431573,-78.656894,1.3
2023-03-12,Michigan,44.314844,-85.602364,-3.67
2023-03-12,South Dakota,43.969515,-99.901813,-5.01
2023-03-12,Indiana,40.551217,-85.602364,1.12
2023-03-12,Idaho,44.068202,-114.742041,-9.33
2023-03-12,Iowa,41.878003,-93.097702,-1.76
2023-03-12,Hawaii,19.898682,-155.665857,17.69
2023-03-12,Arkansas,35.20105,-91.831833,9.71
2023-03-12,Colorado,39.550051,-105.782067,-8.78
2023-03-12,Arizona,34.048928,-111.093731,7.52
2023-03-12,Louisiana,31.244823,-92.145024,21.07
2023-03-12,West Virginia,38.597626,-80.454903,-0.05
2023-03-12,Utah,39.32098,-111.093731,-2.98
2023-03-12,Tennessee,35.517491,-86.580447,10.01
2023-03-12,Ohio,40.417287,-82.907123,0.18
2023-03-12,Nebraska,41.492537,-99.901813,-3.07
2023-03-12,South Carolina,33.836081,-81.163725,9.05
2023-03-12,Montana,46.879682,-110.362566,-9.89
2023-03-12,Mississippi,32.354668,-89.398528,18.3
2023-03-13,Georgia,32.157435,-82.907123,13.95
2023-03-13,Michigan,44.314844,-85.602364,-5.54
2023-03-13,Missouri,37.964253,-91.831833,0.09
2023-03-13,Wisconsin,43.78444,-88.787868,-4.27
2023-03-13,Illinois,40.633125,-89.398528,-0.89
2023-03-13,Texas,31.968599,-99.901813,10.95
2023-03-13,Florida,27.664827,-81.515754,23.11
2023-03-13,New Jersey,40.058324,-74.405661,5.0
2023-03-13,Tennessee,35.517491,-86.580447,6.27
2023-03-13,Washington,47.751074,-120.740139,2.25
2023-03-13,Puerto Rico,18.220833,-66.590149,21.8
2023-03-13,New York,43.299428,-74.217933,-0.26
2023-03-13,Kentucky,37.839333,-84.270018,3.68
2023-03-13,Ohio,40.417287,-82.907123,0.25
2023-03-13,Connecticut,41.603221,-73.087749,2.0
2023-03-13,Arizona,34.048928,-111.093731,7.34
2023-03-13,Iowa,41.878003,-93.097702,-4.63
2023-03-13,California,36.778261,-119.417932,13.42
2023-03-13,North Carolina,35.759573,-79.0193,7.82
2023-03-13,Massachusetts,42.407211,-71.382437,2.19
2023-03-13,West Virginia,38.597626,-80.454903,1.51
2023-03-13,Indiana,40.551217,-85.602364,0.3
2023-03-13,Oregon,43.804133,-120.554201,3.86
2023-03-13,Minnesota,46.729553,-94.6859,-7.82
2023-03-13,South Dakota,43.969515,-99.901813,-6.4
2023-03-13,Louisiana,31.244823,-92.145024,12.65
2023-03-13,North Dakota,47.551493,-101.002012,-15.58
2023-03-13,Pennsylvania,41.203322,-77.194525,2.06
2023-03-13,Utah,39.32098,-111.093731,-3.84
2023-03-13,Nebraska,41.492537,-99.901813,-5.15
2023-03-13,Mississippi,32.354668,-89.398528,10.48
2023-03-13,Arkansas,35.20105,-91.831833,6.82
2023-03-13,Colorado,39.550051,-105.782067,-8.01
2023-03-13,Virginia,37.431573,-78.656894,4.94
2023-03-14,New York,43.299428,-74.217933,0.36
2023-03-14,Missouri,37.964253,-91.831833,0.69
2023-03-14,Virginia,37.431573,-78.656894,3.02
2023-03-14,North Carolina,35.759573,-79.0193,5.32
2023-03-14,South Carolina,33.836081,-81.163725,7.33
2023-03-14,California,36.778261,-119.417932,13.85
2023-03-14,Tennessee,35.517491,-86.580447,1.37
2023-03-14,New Jersey,40.058324,-74.405661,3.09
2023-03-14,Connecticut,41.603221,-73.087749,1.11
2023-03-14,Illinois,40.633125,-89.398528,-1.04
2023-03-14,Washington,47.751074,-120.740139,1.58
2023-03-14,Florida,27.664827,-81.515754,20.05
2023-03-14,Massachusetts,42.407211,-71.382437,2.39
2023-03-14,Utah,39.32098,-111.093731,-3.66
2023-03-14,Texas,31.968599,-99.901813,9.65
2023-03-14,Ohio,40.417287,-82.907123,-2.71
2023-03-14,Hawaii,19.898682,-155.665857,19.0
2023-03-14,Nevada,38.80261,-116.419389,2.23
2023-03-14,Georgia,32.157435,-82.907123,9.13
2023-03-14,Pennsylvania,41.203322,-77.194525,0.09
2023-03-14,Wisconsin,43.78444,-88.787868,-10.23
2023-03-14,Minnesota,46.729553,-94.6859,-8.08
2023-03-14,Iowa,41.878003,-93.097702,-7.33
2023-03-14,North Dakota,47.551493,-101.002012,-9.17
2023-03-14,New Mexico,34.97273,-105.032363,9.53
2023-03-14,Colorado,39.550051,-105.782067,-7.42
2023-03-14,Idaho,44.068202,-114.742041,-2.05
2023-03-14,Arizona,34.048928,-111.093731,8.39
2023-03-14,Indiana,40.551217,-85.602364,-1.58
2023-03-14,Oklahoma,35.007752,-97.092877,5.46
