FL_DATE,state,latitude,longitude,temperature
2022-01-11,Idaho,44.068202,-114.742041,-8.51
2022-01-11,Illinois,40.633125,-89.398528,-7.1
2022-01-11,Kentucky,37.839333,-84.270018,-3.7
2022-01-11,Massachusetts,42.407211,-71.382437,-9.86
2022-01-11,Minnesota,46.729553,-94.6859,-13.46
2022-01-11,New Jersey,40.058324,-74.405661,-6.09
2022-01-11,New York,43.299428,-74.217933,-17.47
2022-01-11,North Carolina,35.759573,-79.0193,1.6
2022-01-11,Ohio,40.417287,-82.907123,-8.12
2022-01-11,Pennsylvania,41.203322,-77.194525,-8.81
2022-01-11,Tennessee,35.517491,-86.580447,0.13
2022-01-11,Texas,31.968599,-99.901813,5.16
2022-01-11,Vermont,44.558803,-72.577841,-21.32
2022-01-11,Virginia,37.431573,-78.656894,-1.61
2022-01-11,Washington,47.751074,-120.740139,-0.21
2022-01-11,Wisconsin,43.78444,-88.787868,-16.41
2022-01-12,Alabama,32.318231,-86.902298,5.41
2022-01-12,Alaska,63.588753,-154.493062,-10.31
2022-01-12,Arizona,34.048928,-111.093731,6.18
2022-01-12,California,36.778261,-119.417932,9.03
2022-01-12,Colorado,39.550051,-105.782067,-7.86
2022-01-12,Florida,27.664827,-81.515754,18.56
2022-01-12,Georgia,32.157435,-82.907123,5.98
2022-01-12,Maryland,39.045755,-76.641271,-1.15
2022-01-12,Massachusetts,42.407211,-71.382437,-5.82
2022-01-12,Missouri,37.964253,-91.831833,5.94
2022-01-12,Montana,46.879682,-110.362566,3.46
2022-01-12,Nevada,38.80261,-116.419389,-0.05
2022-01-12,New Jersey,40.058324,-74.405661,-2.75
2022-01-12,New Mexico,34.97273,-105.032363,6.81
2022-01-12,New York,43.299428,-74.217933,-11.37
2022-01-12,Ohio,40.417287,-82.907123,0.35
2022-01-12,Oregon,43.804133,-120.554201,3.66
2022-01-12,Pennsylvania,41.203322,-77.194525,-3.45
2022-01-12,Texas,31.968599,-99.901813,6.15
2022-01-12,U.S. Virgin Islands,8.3358,64.8963,26.67
2022-01-12,Utah,39.32098,-111.093731,-3.83
2022-01-12,Virginia,37.431573,-78.656894,0.1
2022-01-12,Washington,47.751074,-120.740139,3.51
2022-01-13,Alaska,63.588753,-154.493062,-8.67
2022-01-13,Arizona,34.048928,-111.093731,6.83
2022-01-13,California,36.778261,-119.417932,11.63
2022-01-13,Colorado,39.550051,-105.782067,-5.85
2022-01-13,Florida,27.664827,-81.515754,18.67
2022-01-13,Georgia,32.157435,-82.907123,9.94
2022-01-13,Hawaii,19.898682,-155.665857,16.63
2022-01-13,Illinois,40.633125,-89.398528,1.05
2022-01-13,Indiana,40.551217,-85.602364,1.75
2022-01-13,Kentucky,37.839333,-84.270018,5.03
2022-01-13,Michigan,44.314844,-85.602364,-5.39
2022-01-13,Minnesota,46.729553,-94.6859,-3.35
2022-01-13,Montana,46.879682,-110.362566,5.04
2022-01-13,Nevada,38.80261,-116.419389,4.15
2022-01-13,New York,43.299428,-74.217933,-1.22
2022-01-13,North Carolina,35.759573,-79.0193,4.26
2022-01-13,North Dakota,47.551493,-101.002012,-1.9
2022-01-13,Ohio,40.417287,-82.907123,1.55
2022-01-13,Oregon,43.804133,-120.554201,1.69
2022-01-13,Pennsylvania,41.203322,-77.194525,1.51
2022-01-13,Texas,31.968599,-99.901813,12.08
2022-01-13,Utah,39.32098,-111.093731,2.43
2022-01-13,Washington,47.751074,-120.740139,2.56
2022-01-13,Wisconsin,43.78444,-88.787868,-3.43
2022-01-14,Alabama,32.318231,-86.902298,8.41
2022-01-14,Alaska,63.588753,-154.493062,-12.72
2022-01-14,Arizona,34.048928,-111.093731,8.03
2022-01-14,Arkansas,35.20105,-91.831833,8.28
2022-01-14,California,36.778261,-119.417932,8.47
2022-01-14,Colorado,39.550051,-105.782067,-6.77
2022-01-14,Connecticut,41.603221,-73.087749,0.98
2022-01-14,Florida,27.664827,-81.515754,15.95
2022-01-14,Georgia,32.157435,-82.907123,9.85
2022-01-14,Idaho,44.068202,-114.742041,-5.24
2022-01-14,Illinois,40.633125,-89.398528,-0.91
2022-01-14,Indiana,40.551217,-85.602364,0.53
